name,comment
 کالوک ,"
                            دیشب به مناسبت روز دختر اونجا بودیم همه چی عالی بود از غذا  تا دکوراسیون و برخورد گارسون ها، سرویس دستشویی هم به روز بود و بسیار تمیز  .
                        "
 کالوک ,"
                            محيط خيلي مناسبي داشت رفتار پرسنل خيلي خوب بود. سالد سزار و پيتزا خوب بودن و حجم خيلي زيادي داشتند. بلك چري هم خوب بود
                        "
 کالوک ,"
                            بسيار بسيار عالي، غذاي خوشمزه، دكوراسيون عالي و برخورد خوب پرسنل.
سالاد سزار بسيار خوب و برگر مخصوص و استيك و پاستا رو امتحان كرديم همشون بهترين بود.ممنون از شما..باز هم ميايم🙏🏻
                        "
 کالوک ,"
                            پيتزا پستو خوب بود سالاد سزار خوب بود پاستا هم خوب بود با تشكر از رستوران و فيديليو.                
                        "
 کالوک ,"
                            بر خلاف نظر قبلي روي غذا و سرويس دهي
مكان مناسبي براي رزرو جشن نيست با اينكه براي تولد دخترم از ٢ هفته قبل صبحت كردم و بيعانه دادم و كارت داده بودم واسه هماهنگي ساعت ٩:٣٠ شب تماس گرفتم كه اطلاع دادن ما تعطيليم و يادمان رفت خبر دهيم و بيايد بيعانه رو بگيريد و من براي نهار برنامه داشتم 
وقتي براي هماهنگي نبود ؟؟؟؟؟؟؟!!!!!!!؟
                        "
 کالوک ,"
                            غذاهاش عالی بود.مااستیک و. بیف استراگانف خوردیم که عالی بودند.سالاد سزارش یکی از بهترین سزارهایی بود که تاحالا خوردم.سالاداسفناجش هم خیلی خوب بود.نوشیدنی هاش لیمونادو بلک بری سفارش دادیم که خوشمزه بود ولی من دوست نداشتم چون. یه مقدار ترش بود.رفتار پرسنل عالی بود.یک مقداری گرون بود ولی می ارزید.
در کل به نظرم بهترین قسمتش نحوه سرو استیک بود.
                        "
 کالوک ,"
                            برای اولین بار بود که به این رستوران زیبا میرفتم،  دکور رستوران با اینکه زیاد بزرگ نیست ولی زیباست

از غذا که هر چی بگم کم گفتم،  من استیک فلوزنین ( اسمش همچین چیزی بود!) سفارش دادم به همراه سیب زمینی سرخ شده با سس قارچ،

استیک به جرات میگم مزه ی فوق‌العاده ای داشت که تا خیلی وقت بود مزه به این خوبی رو تجربه نکرده بودم،  ظرف و دیزاین و همچنین صدای روغن که هنوز توی ظرف مخصوص استیک در حال جلیز ولیز کردن بود جالب بود

سیب زمینی هم بسیار خوب بود و حجم بسیار زیادی داشت و همچنین سس قارچش عالی بود

برخورد پرسنل هم عالی عالی عالی
                        "
 کالوک ,"
                            من تا حالا چندين با اومدم رستورانتون همه چيز عالي بود واقعا ممنون از غداي عالي حجم مناسب قيمت مناسب با كيفيت فضاي دنج جاي پارك عالي و پرسنل محترم
                        "
 کالوک ,"
                            غذاي عالي حجم مناسب برخورد عالي پرسنل جاي دنج همه چيز بسيار عالي قيمتها هم متناسب با حجم و كيفيت غذا بود
                        "
 کالوک ,"
                            غذا ها در حجم و كيفيت مناسب
برخورد مناسب پرسنل
سالاد و پيش غذا بسيار حجيم و خوشمزه
پيشنهاد ميكنم سالاد رو براي ٤ نفر بگيريد كه غذا نمونه
                        "
 کالوک ,"
                            خوشمزه و خوب فقط سالاد سزارش مناسب ٤ نفره ما كه دونفر بوديم با سالاد سير شديم غذامونو اورديم خونه
در كل خوب
                        "
 کالوک ,"
                            جاي پارك خوب
فضاي دنج و محيط گرم
برخورد خوب پرسنل
حجم غذاها بسيار خوب است. و قيمت ها باتوجه به منطقه، خيلي مناسب است
جزء معدود رستوران ها با پيش غذاهاي كاملا خوشمزه و متنوعه. 
سالادها حجيم و سس هاي خوشمزه و متمايز دارند
غذاها طعم دار و متنوع هستند و مطمئنا بعد از چندبار مراجعه مشتري ثابت خواهيد شد
پيشنهاد من: سالاد اسفناج. سوپ سبزيجات. نان سير. استيك فلورنتين. ليموناد 

#رستوران_گردي #كالوك 
                        "
 کالوک ,"
                            پرسنل خوش برخورد غذای خوش طعم و حجیم 
سالاد سزار و نون سیر عالی بود 
شبی که ما اونجا بودیم ۳ تا تولد برگزار شد که خیلی خوب بود 
                        "
 کالوک ,"
                            ما دیروز رفتیم این رستورانکیفیت و حجم غذاش خیلی زیاد و خوب بود امیدوارم این کیفیت حفظ کنید 
نوشیدنی بلک چری هم عالی                                                     
                        "
 کالوک ,"
                            سلام 
چندين بار سال ٩٥ به اين رستوران رفتيم و در سال جديد متوجه افزايش قيمت خيلي زياد شديم به طوري كه ١٠ تومن روي استيك ها و غذاها اضافه شده 
كه به نظر ما تغيير قيمت بسيار زياد بود 
                        "
 کالوک ,"
                            قيمت هاي فيديليو نسبت  به قيمت هاي منوي رستوران ١٠ تومان ارزانتر نوشته شده است. لطفا قيمت هاي رستوران ها را به  روز كنيد. ممنون. 
                        "
 کالوک ,"
                            از نظر کیفیت رستوران خوبیه. سالاد سزار خیلی خوبی داره میشه گفت بهترین سالاد سزارهای تهرانه چون سس سالاد به همه قسمت های سالاد زده شده. قیمتشم نسبت به منطقه مناسبه. جای پارک خودرو هم مناسبه. در کل رستوران خوبیه.
                        "
 کالوک ,"
                            محیط خیلی خوبی دارد. من از رستوران هایی که نیمکت دارند خوشم می آید. سالاد اسفناج که من دوست دارم نداشت. سالاد سزار که سسش واقعا عالی بود.  نان سیر سفارش دادیم که شبیه پیتزا بود و طعم فوق العاده ای داشت. واقعا طعم نان سیرش به یاد ماندنی بود. نوشیدنی هایی که سفارش دادیم بلک چری بود که بد نبود و لیموناد که با لیپوناد واقعی بسیار فاصله داشت و من از ده به آن دو می دهم. پیتزا چانو غذای اصلی مان بود که بسیار لذیذ و با کیفیت بود. با همه ی این خوبی ها چند نکته ظریف داشت که باز هم من نمیدانم چرا برخی رستوران ها به آن توجه نمیکنند. وقتی سالاد سرو شد چنگال روی میز نبود. منتظر ماندیم و چندین بار دکمه call روی میز را فشار دادیم ولی گویی کار نمیکرد. هیچکدام از سرویس دهندگان هم به مشتری ها توجه نمیکردند ببینند کسی چیزی نیاز دارد یا نه. با وجود اینکه دستم را بالا برده بودم کسی متوجه نشد و سرانجام خودم بلند شدم و به پیشخوان رفتم و درخواست چنگال کردم. و برایمان آوردند. نکته دیگر اینکه روی میز فلفل و نمک نبود. و این خیلی برایم عجیب بود. آن را نیز درخواست کردیم و آوردند. من باز هم به این رستوران خواهم رفت و باز هم نان سیر خواهم خورد. و این بار پیتزای دیگری انتخاب خواهم کرد تا ببینم با همان کیفیت و طعم عالی پیتزا چانو خواهد بود یا نه.
                        "
 کالوک ,"
                            سلام-امروز برای ناهار رفتیم کالوک-برخورد پرسنل خوب بود-سالاد یونانیش خوب بود مخصوصا سسش-بشقاب دریایی رو انتخاب کردیم قابل قبول و لی یه کم ماهیش چرب بود.
                        "
 کالوک ,"
                            سلام ما ديشب براي شام به اين رستوران رفتيم
 جاي پارك اصلا مناسب نيست چون كنارش يه هايپر هست
وقتي وارد رستوران شديم بوي سرخ كردني كل محيط رو گرفته بود كه يكم هم بوي ميگو ميداد كه آزار دهنده بود نظرم
پيش غذا سالاد سزار خيلي عالي بود
مين كورس هم استيك كه انقد ر ها كه توي  اينجا از سس آلبالوش تعريف كرده بودن نبود بنظرم سس آلبالوش خيلييي معمولي بود و حتي خيلي هم خوشمزه نبود
من سي روي سيب زميني تنوريش رو خيلي پسنديدم
سرو استيك بصورت تابه بود و امكان سرو بصورت غذاي داغ رو فراهم ميكرد كه عالي بود
استيك رو مديوم در خواست كرديم و مديوم واقعي بود و من پسنديدم كه مثل خيلي جاها مديوم رو ولدان تحويل ندادن
اگه استيك خور هستين توقع يه طعم متفاوت از استيك هاي اينجارو نداشته باشين خوبه اما مزه اش كاملا معموليه
برخورد پرسنل هم عالي بود
                        "
 کالوک ,"
                            خيلي عالي و خوشمزه بود... 
من بار اولم بود كه از طريق فيدليو رفتم... كشف خوبي بود... 👍🏻👍🏻
من ستالاد سزار و استيك سفارش دادم... نحوه ي سرو استيك خيلي هيجان انگيز بود و سس البالو اش هم خيلي خوشمزه بود
                        "
 کالوک ,"
                            غذاهاش خوبه و پرسنل مودبی داره. فضای خوب و مناسبی داره. دکورشم مناسبه فقط شیشه سسهاش تمیز نبود . پیشنهاد میکمنم هر غذای سفارش میدید باهاش سس پیتاچیک  هم بگیرد خیلی مزه یونیک و عالی به غذا میده
                        "
 کالوک ,"
                            سه شنبه شب با همراهم رفتیم رستوران کالوک. توی سعادت آباد بلوار فرهنگ بالاتر از نیایش. جای دنج و خوبیه. بعد از غذا هم پیشنهاد می‌کنم کمی قدم بزنید؛ البته اگر هوا مثل دیشب باشه: فرح‌بخش و تمیز. رفتار میزبانی خوب بود خیلی درخشان نبود ولی جای ایراد هم نداشت. فضای رستوران در آن ساعتی که ما رفتیم یعنی حدود هفت و نیم تا نه، وسط هفته، آرام‌بخش، تمیز و زیبا بود. موسیقی (hello: Lionel Richie) حرف نداشت. فقط در جایی که ما نشسته‌بودیم که کمی دور بود؛ صدای موسیقی به سختی می‌رسید ولی خوب بود. اما غذا! من حرف دوست عزیزی را که نظرش را گذاشته بود و گفته‌بود که حجم غذا برای دو نفر زیاد است گوش نکردم و سفارش سالاد سزار (همیشگی) با تکه های مرغ سوخاری (لذیذ)، سیب‌زمینی با سس  قارچ، پاستا پنه آلفردو (برای همراهم) و استیک فلورنتین با نوشیدنی افس و کوکتل دادم. وقتی سالاد را آوردند به عمق فاجعه پی بردم. با آمدن سیب زمینی دست ها به علامت تسلیم بالا رفت. حجم غذا دو برابر چیزی بود که من پیش‌بینی کرده‌بودم، اما چون تعریف همه اون غذاها را شنیده‌بودم میخواستم همه را بچشم هردو گرسنه بودیم ولی در نهایت کم آوردیم. استیک من که از نظر پختگی ول دان (well done) بود خیلی خوشمزه و باب طبعم بود. طعم سبزیجات به ویژه کلم بروکلی فوق‌العاده بود. با تخفیف فیدیلیو هزینه معقولی هم پرداخت کردیم. اما این هزینه برای چهار نفر بود چون ما به اندازه دو نفر غذا روی میز باقی گذاشتیم. بردنی هم نبود!! 
باز هم به این رستوران میرم فقط دعا می‌کنم اگر کیفیتش بهتر نمیشه کمتر هم نشه. تجربه ای که با بسیاری از رستوران‌ها داشتم این بود که در دفعات بعد به تدریج کیفیت افت میکنه.

                        "
 کالوک ,"
                            ما امروز نهار براي بار دوم كالوك رفتيم ، بار اول خيلي راضي بوديم و اينبار هم استيك فلورنتين و فيله مرغ تمپورا سفارش داديم كه واقعااا عالي بود ... اميدوارم هميشه كيفيتشون همينطوري بمونه
                        "
 کالوک ,"
                            ما شام اخر هفته رفتيم تمام ميزهاشون پر بود و ازمون شما ه گرفتن گفتن ي ربع طول ميكشه تا بهمون جا بدن
از نظر دكور و نور شيك و مناسب بود
يكم گارسوناشون تازه كار بودن
غذاي اصلي استيك فلورنتين با سس البالو بيف استروگانف(با سيب زميني برشته فر خورده عاليه عالي) و سالاد اسفناج ك متفاوت و خوش طعم بود گرفتيم
نوشيدني ها هم ليموناد و بلك چري (بواي افرادي ك طعم ترش ميپسندند توصيه ميكنم) خيلي خوب بود
در كل همه چي خوب بود بازم ميريم هم از كيفت و هم حجم غذا راضي بوديم قيمتشم مناسبه
فقط بايد ي كم رو تهويه كار كنن ك بوي روغن و غذاي دريايي نياد داخل سالن 
                        "
 کالوک ,"
                            من براي ناهار به اين رستوران رفتم ، فضاي اروم و دنجي داشت برخورد پرسنل مناسب بود. 
كيفيت غذا نسبت به قيمت بسيار خوب و عالي بود. 
من سالاد سزار سفارش دادم كه حجم قابل توجهي داشت. براي پيش غذا هم سوپ مرغ و قارچ سفارش داشتم كه بسيار خوش طعم و خوشمزه بود. استيك فلورنتين براي غذاي اصلي و بشقاب ميكس بسيار خوب بود مخصوصاً سس آلبالو كه كنار استيك فلورنتين سرو ميشه تجربه جديد و خوش طعمي رو رقم زد نوشيدني كوكتل ويژه خيلي خوب بود. 
در كل بسيار رضايت بخش و خوب بود همه چي اميدوارم اين كيفيت رو هميشه حفظ كنن. 
                        "
 کالوک ,"
                            دیشب همراه خانواده به رستوران کالوک رفتیم با این که رستوران شلوغ بود ولی سرویس دهی خوب بود در ضمن من رزرو کرده بودم و میز ما سر همان ساعت رزرو اماده بود و از نظر غذا و سرویس دهی خیلی خیلی عالی بود به ما خیلی خوش گذشت . از کارکنان و مدیریت تشکر میکنم
                        "
 کالوک ,"
                            کیفیت غذا و دیزاین آن بسیار خوب است اما متاسفانه سرویس‌دهی بد که چه عرض کنم، در حد فاجعه است. فقط کافی است یک روز نسبتا شلوغ به کالوک بروید. کلا فراموش می‌کنند که در آن رستوران حضور داشتید. 
                        "
 کالوک ,"
                            من براي شام به اين رستوران رفتم
كيفيت فضا و غذاش عالي بود
استيك فلورنتين و سالاد سزار و نان سير سفارش داديم كه با توجه به حجم زياد غذاها، براي دو نفر زياد بود.ولي در كل مي ارزيد
                        "
 کالوک ,"
                            کیفیت غذاش خیلی خیلییییییییییییییییییییییییییییییی عالی بود.ما پیتزا مخصوص و پپرونی گرفتیم که هر دو عالی بود.نوشیدنی موهیتو و بلک چری هم عالی بود ولی من بلک چری زیاد دوست نداشتم خیلی ترش بود :-) ،برخورد پرسنل و محیطش هم خوب بود
در کل من بازم میرم :-)
                        "
 کالوک ,"
                            بسيار عالي...با وجود نسبت يكم بالاتر نسبت به بقيه رستوران هاي ايتاليايي بعد از تست كردنط متوجه ميشين كه كاملا منصفانه س!
                        "
 کالوک ,"
                            با سلام و احترام در ابتدا خيلي تشكر ميكنم از پرسنل عالي اين رستوران و همچنين تبريك بابت غذا،ديزاين و
                        "
 کالوک ,"
                            من با دوستانم برای شام به این رستوران رفتیم و از کیفیت غذا، سالاد و نوشیدنی بسیار راضی بودیم. فضای قشنگ ودلنشینی داره با نور کافی. کلا الان اکثر رستورانها فکر می کنن هرقدر تاریکتر باکلاستر! اما اینجا نورپردازی قشنگی داشت. قیمتش یکم بالا بود اما به امتحانش می ارزه
                        "
 کالوک ,"
                            رستوران خيلي خوبيه فضاي بزرگي داره 
سقارش ما پيتزا و بيف استراگانف بود باسالاد اسفناج و سيب زميني با سس قارچ كه همگي خوب بود
                        "
 کالوک ,"
                            من دو روز قبل اینجا بودم بازم شاید پرسنل تعلیم ندیده مشکل بزرگ اینجا بود. ما ی بیف استراگانوف و ی پیتزای چیکن لاور گرفتیم. پیتزا خیلی خیلی خوب بود و حتی مقداریش ک مونده بود رو اووردم خونه و شب خوردم و هنوز طعم خوبی داشت ب هیچ عنوان بوی بد مرغ نمیداد و مهمترین قسمتش بنظرم سس آلفردو روی اون بود. در ضمن پیتزاها ایتالیایی هستن و اندازه اونها خیلی بزرگه و شاید حتی دو نفر رو هم بتونه سیر کنه. بیف هم خوب بود اما تنها مشکلش سیب زمینی خلالی روی اون بود ک بی نهایت سفت بود و اصن قابل خوردن نبود!! در ضمن برای پیش غذا هم ما نون سیر گرفتیم که میتونم بگم عالی بود و حتما پیشنهاد میشه.
                        "
 کالوک ,"
                            برای بار دوم و جمعه شب به این رستوران مراجعه کردیم. رستوران شلوغ تر از دفعه قبل بود و توی مدتی که ما بودیم اکثر میزها پر بودن. این بار برای پیش غذا سالاد سزار با مرغ سفارش دادیم که هم کاهوها سایز خوبی خورد شده بودن و هم سس خوش طعمی داشت. استیک فلورنتین هم مثل دفعه قبل هم به سلیقه خودمون خوب و کامل پخته شده بود و هم خوش طعم بود. این بار بشقاب دریایی سفارش دادیم. یک تکه ماهی و یک تکه میگو داشت با دورچین سبزیجات. سس ها خوب بودن ولی با توجه به عکسی هم که از طرف رستوران ارایه شده، انتظار من از طعم و حجم غذا بیشتر بود.
                        "
 کالوک ,"
                            حدود ٢ هفته قبل رفتيم به اتفاق دوستان رستوران كالوك و ابتدا سوپ سفارش داديم كه خيلي خوب بود و بعدش سالاد سفارش داديم اونم خيلي خوب بود ولي وقتي غذاي اصلي رو آوردن نظرمون كلن برگشت و متاسفانه تمامي غذاها از پيتزا گرفته تا پاستا و استيك و غذا درياي همگي بي كيفيت و طعمع خواصي نداشت و انتظار خيلي بيشتري از اين رستوران ميرفت و با توجه به شنيدن تجربه ديگر دوستان ديگه براي غذا به اين رستوران نخواهم رفت. ولي برخورد پرسنل خيلي خوب بود
                        "
 کالوک ,"
                            طعم و دیزاین غذا خوب.. برخورد پرسنل خوب.. در کل راضی کننده هست..                                      
                        "
 کالوک ,"
                            براي شام شب يلدا انتخابش كردم بسيار راضي بودم استيك فلورنتين با سس البالو عالي بود بيف استرگانف هم بسيار ديزاين قشنگ و طعم دلچسب  سالاد خيلي بزرگ  محيط بزرگ با طراحي مناسب كنار ما يك خانواده با دو قلو آمدن فوري ٢ تا صندلي بچه بسيار تميز اوردن و بعد از اينكه كوچولو ها مادر رو أذيت ميكردن خانمي مودبانه پيشنهاد كرد مواظب بچه ها باشد تا مادر غذا راحت بخورد براي يلدا پكيج ويژه شامل لبو و كدو تنبل واجيل شيرين وأنار و هندوانه  را رايگان براي مشتريان أورد كار بسيار قشنگي از مديريت با درايت اين رستوران بود كاركنان بسيار اموزش ديده و مؤدب 
                        "
 کالوک ,"
                            سرویس و برخورد پرسنل خیلی خوب بود. مقدار غذا و کیفیت هم به نسبت قیمت خوب بود. جای پارک هم راحت پیدا میشه
                        "
 کالوک ,"
                            با سلام، 
-جاي پارك مناسبي داشت؛
-رفتار كاركنان بسيار مؤدبانه بود، وقتي مشاهده كردن كه كالسكه بچه همراهمونه سريع چيدمان ميز رو تغيير دادن تا مادر و بچه راحت باشن؛
-پيش غذا نان و سير بود كه هم از نظر سايز و هم از نظر محتويات و طعم خوب بود، تنها كمبودي كه حس ميشد سس مخصوص براي پيش غذا بود كه نداشت؛
-غذاي اصلي استيك فلورنتين بود كه ميشه گفت طعمش با سس آلبالو و سس قارچ كنارش خوب بود، يكي از مواردي كه خيلي عالي بود نحوه پخت بود چون من اكثرن medium رو به well رو مي پسندم كمتر رستوراني مي تونه منو راضي كنه كه ازشون ممنونم؛
-غذاي اصلي ديگه چيكن آلفردو بود كه طعم خوبي داشت فقط سس آلفردو يه مقدار زياد بود كه بعد از كمي خوردن آدمو سنگين مي كرد؛
-محيط و ديزاين و نورپردازي بسيار خوب و دلنشين بود
-تنها نقصي كه اون هم در انتها خودش رو نشون داد اين بود كه در زمان پرداخت صورتحساب عنوان شد كه دستگاه pos براي delivery بيرون برده شده و كارتتون رو بدين بديم يكي از كارمندان بره بانك پول بگيره كه با دادن پول نقد اين مشكل هم حل شد؛
-مجددأ به اين رستوران خواهم رفت و براشون آرزوي موفقيت و حفظ كيفيت و مشتري مداري رو دارم...

                        "
 کالوک ,"
                            فضای دلنشین و خوبی داره. پرسنل خوش برخورد و حزفه ای، کیفیت غذا عالی و قیمت مناسب. تجربه خیلی خوبی بود به خصوص برای دورهمی با دوستان به شدت توصیه میشه. 
                        "
 کالوک ,"
                            این رستوران فضای خوب و دلپذیری داره. دو نکته که باعث این مسئله شده، یکی نور کافی رستوران و دومی نوع چیدمان میزهاست. ما برای پیش غذا نان سیر سفارش دادیم که طعم خوبی داشت. برای غذای اصلی استیک فلورنتین (کاملا پخته) و فرنچ برگر سفارش دادیم. استیک هم به میزان کافی پخته بود و هم طعم واقعا عالی داشت و با دو سس آلبالو و قارچ سرو شده بود. بنظر من استیک با سس آلبالو هم ارزش امتحان کردن رو داره. فرنچ برگر هم بسیار خوش طعم بود و با دو سس قرمز هالوپینو و سس سفید (حاوی پیازچه)، به همراه سالاد و سیب زمینی سرو شده بود. و پیشنهاد میکنم حتما امتحانش کنین چون واقعا خوشمزه بود. نوشیدنی ما هم بلک چری بود که بنظر من یخ هاش زیادی درشت بودن و از دلپذبری اون کم میکردن.
                        "
 کالوک ,"
                            ما به اين رستوران رفتيم ، اول سيب زميني با سس قارچ خورديم خوب بود بعداً پيتزا رو آوردن پيتزاي معموليي بود اولاً ادويه هاي بكار برده تو پيتتزا به سليقه  همه خوش نمياد دوماً سس سفيد تركيبيي كه رو پستزا ميريزن رو هم نمي پرسن ازتون كه اينم خيلي خوب نيست
پيتزا يكم آب دار بود يعني مواد بكار رفته جوري بود كه احساس ميكردي خيشك نيست و يكم نرمه نونش كه اين هم خيلي خوب نبود
                        "
 کالوک ,"
                            به میمنت ورود رستوران کالوک در فیدیلیو کلاب مراجعه یکبار به این رستوران رو به همراه دوستان فیدیلو واستون گزارش می کنم،رستوران کالوک تازه تاسیس و توی بلوار 24 متری سعادت آباد واقع شده،سالن دو تکه و بزرگ بود و برخورد مهمانداران بسیار مناسب،ابتدا برای ما نسکافه ای سرو شد که خوش طعم بود،سالاد سزار با مرغ (21) حجم قابل قبولی داشت و میزان استفاده از سس هم مناسب بود و سینه ی مرغ کبابی شده ی روی سالاد هم بزرگ بود و مناسب برای دو تا سه نفر .بعد از صرف سالاد نوبت به غذای اصلی رسید که سفارش من استیک فلورنتین بود(58)،حجم و برش استیک قابل قبول و خوب و پخت مطابق با درخواست من مدیوم رر بود،سیب زمینی کنار استیک با سس مخصوصش خوب و خوشمزه بود اما قارچ ها که تعدادشان هم زیاد بود بخاطر هم نشینی با سبزیجات کنار غذا مزه ی شیرینی گرفته بودند که چندان باب طبع من نبود و به نظر باید فکری به حال این قارچ ها کنند،کدو هم به نظرم عنصری نامانوس با غذای من بود اما براکلی ها فوق العاده بودند.ظرف چدنی غذا تا اخرین لحظه داغ بود که به همراه تعداد زیاد مهمانان باعث بالا رفتن دمای محیط شده بود و کمی به نظرم باید روی تهویه رستوران بیشتر کار شود،سس کنار غذا هم سس قارچ و سس آلبالو بود که سس قارچ بسیار لذیذ اما کم بود و سس آلبالو که تجربه ی جدیدی بود خوب و مزه ی تازه ای داشت،شما امکان سفارش استیک آلامد هم خواهید داشت که تفاوتش در سس بالزامیک به جای سس آلبالو بود،بقیه دوستان که سفارش هایی مثل پیتزا چانو یا پاستا چیکن آلفردو داشتند هم راضی بودند از غذاها و این نکته که رستوران هیچ مالیات و حق سرویسی نمیگیرد خود نقطه ی عطفی بود توی این رستوران،در هر صورت شاید توی منطقه سعادت آباد و اطراف با توجه به تعداد بالای رستوران های سطح بسیار بالای قیمتی و کیفیت متوسط رو به پایین باز شدن رستورانی با برچسب قیمتی متوسط و کیفیتی رو به بالا رو باید به فال نیک گرفت و از همه بهتر حضورشون توی کلاب و تخفیف 15 درصدی همیشگی هم میتونه خاطره ی خوبی رو به جا بذاره اینجا به شرطی که بتونند کیفیت رو حفظ کنند(وقت برای گرفتن عکس نبود و مجبورم از عکس های دیگران استفاده کنم برای مصور کردن گزارشم و تصویر هم متعلق به استیک آلامد هست)
                        "
 کالوک ,"
                            ما برای شام به این رستوران رفتیم.پیتزا سفارش دادیم که واقعا عالی بود ولی طعم لیموناد و موهیتوش رو هیچکدوم دوست نداشتیم،خیلی شیرین بود. اما در کل خوب بود و پیشنهاد میکنم
                        "
 کالوک ,"
                            سلام و روز بخیر ،من استیک فلورنتین رو امتحان کردم ،بسیار عالی بود ،لیموناد و بلک چری هم عالی بود .ممنون
                        "
 کالوک ,"
                            استیک آلامد با سس قارچ و سس بالزامیک خیلی خوب بود. فقط فکر می‌کنم باید توی ظرف بزرگتری سرو بشه. رستوران فضای خوب و آرومی داره.
                        "
 کالوک ,"
                            سلام  دوباره ممنون همه چی خوب بودش .پیتزا پالرمو عالیه.نوشیدنی هاتون خیلی خشمزه بودش.ممنون از پزیرایی خوبتون
                        "
 کالوک ,"
                            ghazahaye khoshmaze makhsosan esteykhash kheyli khoshmazas.mohite kheyli garmi dare .paziraie khob.barkhord ali.ghaymatam ke aslan nemikhore be mantaghash
                        "
 کالوک ,"
                            ممنون از غذاهاي زياد و خوشمزتون                                                                       .
                        "
 جو (شهرک غرب) ,"
                            سوپ اسفناج عالی بود
پیتزا استیک وتکس مکس خیلی معمولی بود وبه قیمتش نمی ارزید
محیطش خوب وراحت بود
                        "
 جو (شهرک غرب) ,"
                            پیتزاهایی که انتخاب همیشگی ما هستن این سه تا پیتزای جوگریل فوده: “آمیگو استیک”، “فیلی‌ چیز استیک” و “تسورو”. محشرن👌
مخصوصا آمیگو استیک
از بین سالادهاشونم “سالاد سزار” و “سالاد مرغ و گردو” رو تا حالا امتحان کردیم که عالین.
پرسنل رفتار مودبانه و حرفه‌ای دارن. 
                        "
 جو (شهرک غرب) ,"
                            من ۲تا شعبه‌ی دیگه جو گریل رو رفتم و با اومدن به شعبه‌ی شهرک نظرم نسبت به دفعه‌های قبل عوض شد
اول خوبیاشو بگم که کیفیت و طعم غذاهاشون واقعا خوبه
ولی استیک ها نسبت به قیمت اصلا نمیرزه چون حجمش خیلی کمه
و سرویس دهی اصلا خوب نبود خیلی کند بودن
اول غذای ۲ نفرمون رو آوردن بعد غذای ۲ نفر دیگه رو
البته من چک این کردم و موهیتو رو هم کلی مدت بعد آوردن ولی میشه از این مورد چشم پوشی کرد
بقیه مسائل اوکی بودن
                        "
 جو (شهرک غرب) ,"
                            امشب به این رستوران رفتیم.سفارش ما طبق معمول سوپ روز که در داخل نان جو سرو میشه بود،تکس مکس و پیتزا پپرونی و موهیتو..تکس مکس پوره سیب زمینی بود که وسطش گوشت گوساله و مرغ و لوبیا با ادویه و سس مخصوص و کمی تند داشت که روی اون رو ماست یونانی ریخته بودن که ترکیبش واقعا عالی بود..طعم همه چی عالی بود،چک این هم کردم که یک موهیتو رایگان ،مهمون جو گریل شدیم...طعم غذاها واقعا عالیه.....مشکل جا پارک داره.پرسنل بسیار مودب بودن...
                        "
 جو (شهرک غرب) ,"
                            من روز جمعه به این رستوران رفتم و به همین دلیل رستوران شلوغ بود و شماره های مشتریان رو میگرفتند و به محض رسیدن نوبت زنگ میزدند،دکوراسیون خیلی خوبه طوری که کاملا جذبتون میکنه،برخورد پرسنل عالی و در تمام مدت حواسشون جمعه،سفارش من سیب زمینی و نان سیر و پیتزا میتسا بود،سیب زمینی حجمش خوب بود اما انتظار خاص بودن رو نداشته باشید،نان سیر با نان جو درست شده بود که طعم فوق العاده ای داشت،و اما پیتزا اگر دنبال یک پیتزا متفاوت هستید و طعم جدیدی رو میخواهید تجربه کنید حتما به این رستوران سر بزنید،طعم فوق العاده مواد عالی و خمیر فوق العاده اش که از جو تهیه شده.قیمت ها تقریبا متعادل،سفارش من با یک ما الشعیر شد ۱۰۷۷۰۰ تومن.تنها مشکلی که این رستوران داره اینه که آرامش محیط به علت شلوغی کمه 
                        "
 جو (شهرک غرب) ,"
                            مرغ بالزامیک و سالاد سبز سفارش دادیم قابل قبول بود. فضا و سرویس هم خوب بود.
                        "
 جو (شهرک غرب) ,"
                            همه چی عالی بودما نون سیر و پیتزا مرغ و پستو سفارش دادیم  که پیتزاش عالی بود .   هم فضای خوبی داشت و برخورد پرسنل ش هم خیلی خوب و حرفه ایی بودن و حتما بازم میرم 
                        "
 جو (شهرک غرب) ,"
                            جوگریل به پیتزاهاش معروفه چون نان پیتزاشون رو از نان جو میپزن و کسانی که جو دوست دارن طرفدار این نوع پیتزا هستن. غذاهاشون در کل خوبه. برخورد پرسنل محترم و صمیمانه هست ولی سالاداشون خیلی سطحش معمولیه.
                        "
 جو (شهرک غرب) ,"
                            دو بار این  ستوران رفتم هر دو بار راضی بودم البته به نظرم پیتزاهاش خیلی خلوته ولی برگرهای خوشمزه ای داره ساندویچ چیکن هم خوشمزه بود 
                        "
 جو (شهرک غرب) ,"
                            اگر بگن بهترین پیتزایی که خوردی چیه قطعا پیتزا پستو های جو (استیک و مرغ) رو انتخاب میکنم 
طعم خاص کم چرب نون خوشمزه عالییی
                        "
 جو (شهرک غرب) ,"
                            بهترین سالاد سزار تهران رو بدون شک توی جو فود میخورین.همه چیش عالیه...فضا و دکور٫برخورد کارکنان٫سرویس دهی و از همه مهتر طعم خوراکیها.و دوباره میگم بهترییین سالاد سزار تهران و بهترین سس سیر
                        "
